dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	source_method	pilot_score	pilot_score_percentile	spatial_null_p	label_null_p	fake_lr_null_p	null_support_mean	dataset_recurrence_n	dataset_recurrence_fraction	recurrence_support	annotation_quality	spatiallr_trust_score_pilot	confidence_tier_pilot	notes	method_support_count	stdlib_supported	commot_supported	method_consistency_support	commot_mean_score	spatiallr_trust_score_pilot_v2	confidence_tier_pilot_v2	notes_v2	tri_method_support_count	commot_supported_v3	liana_supported	external_method_support_count	external_method_support_fraction	liana_lr_means	liana_cellphone_pvals	spatiallr_trust_score_pilot_v3	confidence_tier_pilot_v3	notes_v3
GSE292299	GSM8855703_NSCLC_P1	NSCLC	tumor_like	endothelial	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.051555444	0.19744318	0.58823529	1	0.63366337	0.25936711	3	0.16666667	0.33333333	0.5	0.28583886	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.23336332	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.09694714746337244	0.95	0.333363	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	immune	tumor_like	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.081918025	0.24763258	1	1	0.83168317	0.05610561	2	0.11111111	0.22222222	0.5	0.17202376	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.14292046	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.14292	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	immune	immune	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.057969416	0.20762311	0.019607843	1	0.86138614	0.37300201	12	0.66666667	1	0.5	0.47802562	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.7780425821480715e-05	0.58034427	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.480344	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	immune	stroma_fibroblast	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.19326282	0.36624053	1	0.74193548	0.82178218	0.14542745	1	0.055555556	0.11111111	0.5	0.21818405	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.42017921902028e-07	0.37977373	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.279774	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	immune	endothelial	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.021020574	0.11150568	0.019607843	1	1	0.32679739	6	0.33333333	0.66666667	0.5	0.36903316	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.29744481	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.297445	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.2267694	0.38754735	1	1	0.85148515	0.04950495	8	0.44444444	0.88888889	0.5	0.33003972	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.372257548915175e-07	0.46126742	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.12677205740695915	1.0	0.461267	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	immune	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.11082939	0.28645833	1	1	0.71287129	0.09570957	1	0.055555556	0.11111111	0.5	0.17736867	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	7.44494005879235e-07	0.34791924	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.12582107976259668	0.97	0.347919	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.71912188	0.55563447	0.019607843	0.032258065	0.5049505	0.81439453	18	1	1	0.5	0.76832416	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.922879383433213e-05	0.80910298	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.22398754199272483	0.0	0.809103	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	endothelial	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.051316957	0.1969697	1	1	0.98019802	0.00660066	2	0.11111111	0.22222222	0.5	0.13713871	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.11551905	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.11123947524761385	0.89	0.215519	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	endothelial	tumor_like	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.040472976	0.17069129	0.62745098	1	0.81188119	0.18688928	1	0.055555556	0.11111111	0.5	0.19980512	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.16702607	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.167026	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	endothelial	immune	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.018518125	0.099905303	0.019607843	1	0.56435644	0.47201191	5	0.27777778	0.55555556	0.5	0.41709812	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.33712389	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.337124	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	endothelial	stroma_fibroblast	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.078832752	0.24242424	1	0.93548387	0.46534653	0.1997232	1	0.055555556	0.11111111	0.5	0.22056867	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.4946166751927345e-84	0.38291958	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.28292	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	endothelial	endothelial	DLL4	NOTCH1	NOTCH	stdlib_marker_lr_pilot	0.010106587	0.067945076	0.019607843	0.80645161	0.93069307	0.41441583	5	0.27777778	0.55555556	0.5	0.38190804	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0002952756091188691	0.50929143	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.409291	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	1.4817723	0.64133523	0.019607843	0.96774194	0.04950495	0.65438176	15	0.83333333	1	0.5	0.70545792	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	6.569776876586523e-05	0.75795299	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.19371265174388883	1.0	0.757953	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	tumor_like	immune	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.41768594	0.47727273	1	1	0.17821782	0.27392739	4	0.22222222	0.44444444	0.5	0.37130713	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.6030884521472613e-06	0.49782853	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.1909866156292995	1.0	0.497829	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.88562222	0.58167614	1	1	0.45544554	0.18151815	5	0.27777778	0.55555556	0.5	0.36820542	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.1866060114662322e-06	0.49319201	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.21158124286316418	1.0	0.493192	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	tumor_like	endothelial	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.14690372	0.32433712	0.62745098	1	0.32673267	0.34860545	3	0.16666667	0.33333333	0.5	0.35583682	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.961548002976926e-06	0.48809275	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.1803054847524433	0.9	0.488093	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	immune	tumor_like	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.56755371	0.51964962	1	1	0.0099009901	0.330033	3	0.16666667	0.33333333	0.5	0.38561309	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.30996064	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.20030371162980687	0.98	0.409961	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	immune	immune	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.28391585	0.41856061	0.019607843	1	0.1980198	0.59412412	13	0.72222222	1	0.5	0.63077418	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0004030686854486722	0.70043374	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.19775871951715318	0.94	0.700434	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	immune	stroma_fibroblast	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.41575678	0.4765625	1	1	0.36633663	0.21122112	0	0	0	0.5	0.25092306	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.905932354395427e-06	0.40597282	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.21819938738650374	0.81	0.405973	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	immune	endothelial	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.064563193	0.22064394	0.019607843	1	0.079207921	0.63372808	6	0.33333333	0.66666667	0.5	0.54432616	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.43658782	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.18740663885172007	0.84	0.536588	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	2.916958	0.70738636	1	0.032258065	0.0099009901	0.65261365	7	0.38888889	0.77777778	0.5	0.67333965	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.828843710191597e-06	0.73382008	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.2982153391854778	0.0	0.73382	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	immune	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	1.0077757	0.59801136	1	0.74193548	0.089108911	0.38965187	0	0	0	0.5	0.36442821	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.5866947014195253e-05	0.49556245	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.29556948691935225	0.0	0.495562	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	2.8721808	0.70643939	0.019607843	0.032258065	0.0099009901	0.97941103	17	0.94444444	1	0.5	0.8809934	high_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0001135872773579308	0.89773032	high_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.31613708358519715	0.0	0.89773	high_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	endothelial	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.29263048	0.42211174	1	1	0.0099009901	0.330033	2	0.11111111	0.22222222	0.5	0.34388329	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.27866329	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.28471401077631237	0.07	0.378663	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	endothelial	tumor_like	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.1825922	0.35819129	0.58823529	0.96774194	0.059405941	0.46153894	2	0.11111111	0.22222222	0.5	0.39685217	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.3216776	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.16357334607583154	0.99	0.421678	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	endothelial	immune	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.059057804	0.20975379	0.019607843	1	0.16831683	0.60402511	7	0.38888889	0.77777778	0.5	0.54951887	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.43973978	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.16102052271774453	0.98	0.53974	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	endothelial	stroma_fibroblast	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.11043006	0.28551136	1	1	0.45544554	0.18151815	2	0.11111111	0.22222222	0.5	0.24230579	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.1987673	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.18146284717838432	0.95	0.298767	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	endothelial	endothelial	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	0.020213175	0.10677083	0.019607843	0.80645161	0.59405941	0.52662705	6	0.33333333	0.66666667	0.5	0.46800102	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0005945303210463735	0.57666645	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.15078762144760122	0.97	0.576666	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	tumor_like	tumor_like	WNT5A	FZD5	WNT	stdlib_marker_lr_pilot	1.5712928	0.64630682	0.019607843	0.032258065	0.01980198	0.9761107	15	0.83333333	1	0.5	0.86731672	high_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	7.27393592807692e-05	0.8873903	high_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.21426418324924312	0.13	0.88739	high_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855703_NSCLC_P1	NSCLC	tumor_like	immune	WNT5A	FZD5	WNT	stdlib_marker_lr_pilot	0.27165785	0.41335227	1	1	0.099009901	0.30033003	4	0.22222222	0.44444444	0.5	0.37172436	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.378972707311271e-06	0.49880152	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.17519588293198232	0.98	0.498802	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
